time bd_pulse
2.118315709007339733e-09 -2.082544753829740127e-17
2.125748395705610303e-09 -1.797638449680849833e-17
2.133181082403879631e-09 -1.463532366090689966e-17
2.140613769102150200e-09 -1.144264394718129845e-17
2.148046455800419943e-09 -8.678591513003450367e-18
2.155479142498689685e-09 -6.424659154921769456e-18
2.162911829196960254e-09 -4.660953184489690335e-18
2.170344515895229583e-09 -3.322839673976879451e-18
2.177777202593510078e-09 -2.332281234274289553e-18
2.185209889291780234e-09 -1.613880736520889999e-18
2.192642575990049976e-09 -1.102012944106689986e-18
2.200075262688319718e-09 -7.430155088180629940e-19
2.207507949386589874e-09 -4.948423523856410134e-19
2.214940636084859616e-09 -3.255819079464779227e-19
2.222373322783129772e-09 -2.116191670143800160e-19
2.229806009481410267e-09 -1.358427238675779905e-19
2.237238696179680009e-09 -8.607724763201949417e-20
2.244671382877950165e-09 -5.379900262917140027e-20
2.252104069576219907e-09 -3.312863714908289669e-20
2.259536756274490477e-09 -2.006681966252240025e-20
2.266969442972759805e-09 -1.192902292815339821e-20
2.274402129671029547e-09 -6.936492863110178965e-21
2.281834816369300117e-09 -3.925715986390789347e-21
2.289267503067580199e-09 -2.145463893173939912e-21
2.296700189765849941e-09 -1.117164231207169852e-21
2.304132876464120096e-09 -5.402061352523260164e-22
2.311565563162389839e-09 -2.285964736870710331e-22
2.318998249860660408e-09 -6.915359968807048368e-23
2.326430936558930150e-09 5.716720814521488948e-24
2.333863623257199892e-09 3.550942775776189402e-23
2.341296309955480388e-09 4.269643625767209929e-23
2.348728996653750130e-09 3.963768100660970177e-23
2.356161683352019872e-09 3.282390370912739731e-23
2.363594370050290028e-09 2.543480765066059968e-23
2.371027056748560183e-09 1.884991212065629900e-23
2.378459743446830339e-09 1.351919177167320008e-23
2.385892430145100081e-09 9.449659747306489494e-24
2.393325116843379750e-09 6.466527847777769595e-24
2.400757803541649492e-09 4.345476799367279800e-24
2.408190490239920061e-09 2.873631399974009934e-24
2.415623176938189803e-09 1.872820672907060168e-24
2.423055863636459959e-09 1.204160175122700021e-24
2.430488550334729701e-09 7.643672710736869659e-25
2.437921237033000271e-09 4.792269316550430053e-25
2.445353923731270013e-09 2.968211559944559654e-25
2.452786610429549681e-09 1.816208332967900173e-25
2.460219297127820250e-09 1.097655430395129980e-25
2.467651983826089992e-09 6.549538100715920422e-26
2.475084670524359735e-09 3.855674454340879354e-26
2.482517357222629890e-09 2.237141539942130114e-26
2.489950043920900046e-09 1.277495020195019852e-26
2.497382730619170202e-09 7.164748453923530572e-27
2.504815417317450284e-09 3.934835117326819180e-27
2.512248104015720026e-09 2.106778622156159506e-27
2.519680790713990595e-09 1.092194623984729869e-27
2.527113477412259924e-09 5.420252722773440500e-28
2.534546164110529666e-09 2.521569389954500072e-28
2.541978850808799822e-09 1.050875536377469897e-28
2.549411537507069564e-09 3.434436790061930058e-29
2.556844224205340133e-09 3.067700665287749439e-30
2.564276910903620215e-09 -8.701068742058590448e-30
2.571709597601890371e-09 -1.145442655998700076e-29
2.579142284300159699e-09 -1.049813633831730093e-29
2.586574970998430269e-09 -8.370848480593541434e-30
2.594007657696700011e-09 -6.184440288509570257e-30
2.601440344394970167e-09 -4.348619938732749259e-30
2.608873031093240322e-09 -2.950944025400999847e-30
2.616305717791519991e-09 -1.948282789171330125e-30
2.623738404489790146e-09 -1.257899492445779989e-30
2.631171091188059888e-09 -7.969284456606169725e-31
2.638603777886330458e-09 -4.965788340602939405e-31
2.646036464584600200e-09 -3.048352929892759990e-31
2.653469151282869942e-09 -1.845659099916669787e-31
2.660901837981140098e-09 -1.103041361455089930e-31
2.668334524679420180e-09 -6.510416789812308425e-32
2.675767211377689922e-09 -3.795970982157299441e-32
2.683199898075960078e-09 -2.186565643651900095e-32
2.690632584774230233e-09 -1.244132240404180000e-32
2.698065271472499562e-09 -6.990030927917261284e-33
2.705497958170769718e-09 -3.875574842075980497e-33
2.712930644869040287e-09 -2.118560814754729586e-33
2.720363331567310029e-09 -1.140311714163990037e-33
2.727796018265590111e-09 -6.032182987166628843e-34
2.735228704963859853e-09 -3.127761020666360021e-34
2.742661391662130009e-09 -1.583421894731429840e-34
2.750094078360400165e-09 -7.779585858073039375e-35
2.757526765058670320e-09 -3.673453433271579814e-35
2.764959451756940063e-09 -1.638374093100619835e-35
2.772392138455209805e-09 -6.661178906773281343e-36
2.779824825153490300e-09 -2.249473608383090128e-36
2.787257511851759629e-09 -4.024684731684989838e-37
2.794690198550029785e-09 2.627047903652439948e-37
2.802122885248299940e-09 4.205369541717800294e-37
2.809555571946569682e-09 3.861877829934869536e-37
2.816988258644839838e-09 2.979232872389680174e-37
2.824420945343109994e-09 2.103042450700119788e-37
2.831853632041379736e-09 1.404608404727229857e-37
2.839286318739660232e-09 9.024420708606790370e-38
2.846719005437930387e-09 5.630119887597759872e-38
2.854151692136200129e-09 3.430613607210430316e-38
2.861584378834470699e-09 2.049443511547750212e-38
2.869017065532740441e-09 1.203479962875369744e-38
2.876449752231009356e-09 6.959358284543799194e-39
2.883882438929279925e-09 3.968095552855990218e-39
2.891315125627560007e-09 2.232869445436549672e-39
2.898747812325829749e-09 1.240703907854070042e-39
2.906180499024100319e-09 6.809967692414877990e-40
2.913613185722370061e-09 3.692737621958328594e-40
2.921045872420640216e-09 1.978077206674369823e-40
2.928478559118910372e-09 1.046409960622709805e-40
2.935911245817180528e-09 5.463783188296489724e-41
2.943343932515460610e-09 2.813603633244989998e-41
2.950776619213729938e-09 1.427235780944350009e-41
